job_key,source,url,title,title_clean,company,seniority,location_primary,work_arrangement,salary_raw,salary_min_vnd,salary_max_vnd,salary_mid_vnd,salary_currency,salary_disclosed,n_skills,posted_raw,first_seen_at,last_seen_at,skills,locations
careerlink:3576666,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-su-phat-trien-phan-mem/3576666,Kỹ Sư Phát Triển Phần Mềm,Kỹ Sư Phát Triển Phần Mềm,Công Ty Cổ Phần Công Nghiệp Weldcom,Nhân viên,Hà Nội,,Thương lượng,,,,,False,0,2026-07-28T01:33:04+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3580442,careerlink,https://www.careerlink.vn/tim-viec-lam/devops-engineer/3580442,DevOps Engineer,DevOps Engineer,CÔNG TY TNHH MTV SEN VÀNG VIỆT NAM,Không rõ,Hồ Chí Minh,,15 triệu - 25 triệu,15000000.0,25000000.0,20000000.0,VND,True,0,2026-09-08T15:36:15+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3580468,careerlink,https://www.careerlink.vn/tim-viec-lam/business-analyst-manh-erp/3580468,Business Analyst (Mạnh ERP),Business Analyst,CÔNG TY TNHH MTV SEN VÀNG VIỆT NAM,Nhân viên,Hồ Chí Minh,,Cạnh tranh,,,,,False,0,2026-09-02T08:07:23+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3579427,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-truc-van-hanh-he-thong-24-7/3579427,Nhân Viên Trực Vận Hành Hệ Thống 24/7,Nhân Viên Trực Vận Hành Hệ Thống 24/7,CÔNG TY CỔ PHẦN THIẾT BỊ CÔNG NGHIỆP GEIC,Nhân viên,Hà Nội,,10 triệu - 12 triệu,10000000.0,12000000.0,11000000.0,VND,True,0,2026-07-27T07:04:14+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3572717,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-it-support-helpdesk/3572717,Nhân Viên IT Support & Helpdesk,Nhân Viên IT Support & Helpdesk,Công Ty CP SAVISTA,Nhân viên,Hồ Chí Minh,,Thương lượng,,,,,False,0,2026-09-05T04:34:16+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3573830,careerlink,https://www.careerlink.vn/tim-viec-lam/chuyen-vien-lap-trinh-frontend/3573830,Chuyên Viên Lập Trình Frontend,Chuyên Viên Lập Trình Frontend,CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẦN MỀM TINH VÂN,Nhân viên,Hồ Chí Minh,,20 triệu - 25 triệu,20000000.0,25000000.0,22500000.0,VND,True,0,2026-09-08T14:16:38+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3571851,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-thuat-vien-tai-thai-nguyen/3571851,Kỹ Thuật Viên Tại Thái Nguyên,Kỹ Thuật Viên Tại Thái Nguyên,Công Ty CP TM-DV Phong Vũ,Nhân viên,Thái Nguyên,,7 triệu - 10 triệu,7000000.0,10000000.0,8500000.0,VND,True,0,2026-07-30T16:10:57+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Thái Nguyên
careerlink:3574482,careerlink,https://www.careerlink.vn/tim-viec-lam/bac-giang-ky-thuat-vien-he-thong-dien-nhe/3574482,Bắc Giang - Kỹ Thuật Viên Hệ Thống Điện Nhẹ,Bắc Giang - Kỹ Thuật Viên Hệ Thống Điện Nhẹ,CÔNG TY CP THƯƠNG MẠI VÀ DỊCH VỤ THÀNH BẮC,Nhân viên,Bắc Giang,,11 triệu - 15 triệu,11000000.0,15000000.0,13000000.0,VND,True,0,2026-07-25T08:40:36+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Bắc Giang
careerlink:3577016,careerlink,https://www.careerlink.vn/tim-viec-lam/truong-phong-cong-nghe-thong-tin/3577016,Trưởng phòng công nghệ thông tin,Trưởng phòng công nghệ thông tin,KHU DU LỊCH SINH THÁI TRÀNG AN,Manager,,,40 triệu - 60 triệu,40000000.0,60000000.0,50000000.0,VND,True,0,2026-09-09T07:18:42+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,
careerlink:3573604,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-su-lap-trinh-it-it-software-engineer/3573604,Kỹ Sư Lập Trình IT (IT Software Engineer),Kỹ Sư Lập Trình IT,Công Ty TNHH Gốm Sứ Etrillion,Nhân viên,Thanh Hóa,,Thương lượng,,,,,False,0,2026-09-04T02:07:05+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Thanh Hóa
careerlink:3564297,careerlink,https://www.careerlink.vn/tim-viec-lam/hai-duong-ky-su-giam-sat-hien-truong-cap-thoat-nuoc-dien-hvac/3564297,[Hải Dương] Kỹ Sư Giám Sát Hiện Trường (Cấp Thoát Nước / Điện / HVAC),Kỹ Sư Giám Sát Hiện Trường,CÔNG TY CỔ PHẦN CƠ ĐIỆN XÂY DỰNG - THIẾT BỊ CÔNG NGHIỆP HÀ ĐÔ,Không rõ,Hải Dương,,15 triệu - 23 triệu,15000000.0,23000000.0,19000000.0,VND,True,0,2026-08-06T14:06:05+00:00,2026-09-08T06:38:14+00:00,2026-09-08T07:00:48+00:00,,Hải Dương
careerlink:3564312,careerlink,https://www.careerlink.vn/tim-viec-lam/hai-duong-can-bo-an-toan-lao-dong/3564312,[Hải Dương] Cán Bộ An Toàn Lao Động,Cán Bộ An Toàn Lao Động,CÔNG TY CỔ PHẦN CƠ ĐIỆN XÂY DỰNG - THIẾT BỊ CÔNG NGHIỆP HÀ ĐÔ,Nhân viên,Hải Dương,,15 triệu - 23 triệu,15000000.0,23000000.0,19000000.0,VND,True,0,2026-07-21T07:36:20+00:00,2026-09-08T06:38:14+00:00,2026-09-08T07:00:48+00:00,,Hải Dương
careerlink:3564298,careerlink,https://www.careerlink.vn/tim-viec-lam/hai-duong-can-bo-qa-qc-xay-dung/3564298,[Hải Dương] Cán Bộ QA/QC (Xây Dựng),Cán Bộ QA/QC,CÔNG TY CỔ PHẦN CƠ ĐIỆN XÂY DỰNG - THIẾT BỊ CÔNG NGHIỆP HÀ ĐÔ,Nhân viên,Hải Dương,,15 triệu - 23 triệu,15000000.0,23000000.0,19000000.0,VND,True,0,2026-07-10T04:58:54+00:00,2026-09-08T06:38:14+00:00,2026-09-08T07:00:48+00:00,,"Hải Dương, Hà Nội, Hồ Chí Minh"
careerlink:3564766,careerlink,https://www.careerlink.vn/tim-viec-lam/hai-phong-nhan-vien-ky-thuat-cntt/3564766,(Hải Phòng) Nhân Viên Kỹ Thuật CNTT,Nhân Viên Kỹ Thuật CNTT,Công Ty Cổ Phần Dịch Vụ Công Nghệ TSC Việt Nam,Nhân viên,Hải Dương,,9 triệu - 12 triệu,9000000.0,12000000.0,10500000.0,VND,True,0,2026-07-10T04:46:59+00:00,2026-09-08T06:38:14+00:00,2026-09-08T07:00:48+00:00,,Hải Dương
careerlink:3568317,careerlink,https://www.careerlink.vn/tim-viec-lam/system-admin-staff/3568317,SYSTEM ADMIN STAFF,SYSTEM ADMIN STAFF,Công Ty Cổ Phần Dịch Vụ Công Nghệ TSC Việt Nam,Nhân viên,Hà Nội,,15 triệu - 25 triệu,15000000.0,25000000.0,20000000.0,VND,True,0,2026-08-25T16:31:33+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3570809,careerlink,https://www.careerlink.vn/tim-viec-lam/chuyen-vien-it/3570809,Chuyên Viên IT,Chuyên Viên IT,Tập Đoàn Cơ Khí Công Nghệ Cao SIBA,Nhân viên,Hồ Chí Minh,,17 triệu - 30 triệu,17000000.0,30000000.0,23500000.0,VND,True,0,2026-09-08T12:20:33+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3562465,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-su-xu-ly-du-lieu-anh-vien-tham-gis/3562465,KỸ SƯ XỬ LÝ DỮ LIỆU ẢNH VIỄN THÁM & GIS,KỸ SƯ XỬ LÝ DỮ LIỆU ẢNH VIỄN THÁM & GIS,Công Ty Cổ Phần Công Nghệ Thông Tin Địa Lý EK,Không rõ,Hà Nội,,Thương lượng,,,,,False,0,2026-08-18T16:36:02+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3570924,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-it-helpdesk/3570924,Nhân Viên IT Helpdesk,Nhân Viên IT Helpdesk,Tập Đoàn Cơ Khí Công Nghệ Cao SIBA,Nhân viên,Bạc Liêu,,9 triệu - 12 triệu,9000000.0,12000000.0,10500000.0,VND,True,0,2026-08-30T16:42:55+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Bạc Liêu
careerlink:3564294,careerlink,https://www.careerlink.vn/tim-viec-lam/hai-duong-ky-su-shopdrawing-cap-thoat-nuoc-dien-hvac/3564294,[Hải Dương] Kỹ Sư Shopdrawing (Cấp Thoát Nước / Điện / HVAC),Kỹ Sư Shopdrawing,CÔNG TY CỔ PHẦN CƠ ĐIỆN XÂY DỰNG - THIẾT BỊ CÔNG NGHIỆP HÀ ĐÔ,Không rõ,Hải Dương,,15 triệu - 23 triệu,15000000.0,23000000.0,19000000.0,VND,True,0,2026-08-12T14:32:40+00:00,2026-09-08T06:38:14+00:00,2026-09-08T07:00:48+00:00,,Hải Dương
careerlink:3568199,careerlink,https://www.careerlink.vn/tim-viec-lam/ha-noi-nhan-vien-technical/3568199,[Hà Nội] Nhân Viên Technical,Nhân Viên Technical,N-TEK DISTRIBUTION TECHNOLOGY COMPANY LIMITED,Nhân viên,Hồ Chí Minh,,Thương lượng,,,,,False,0,2026-09-05T12:17:26+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,"Hồ Chí Minh, Hà Nội"
careerlink:3564588,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-lap-trinh/3564588,Nhân Viên Lập Trình,Nhân Viên Lập Trình,Công Ty Cổ Phần Dịch Vụ Công Nghệ TSC Việt Nam,Nhân viên,Hà Nội,,12 triệu - 15 triệu,12000000.0,15000000.0,13500000.0,VND,True,0,2026-09-05T17:17:32+00:00,2026-09-08T06:38:14+00:00,2026-09-08T07:00:48+00:00,,Hà Nội
itviec:2659,itviec,https://itviec.com/it-jobs/manual-tester-qa-qc-good-english-netcompany-2659,"Manual Tester (QA/QC, Good English)",Manual Tester,Netcompany,Không rõ,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,3,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Fresher Accepted, QA/QC, English",Hồ Chí Minh
itviec:5311,itviec,https://itviec.com/it-jobs/senior-c-developer-windows-linux-kernel-driver-nakivo-5311,Senior C++ Developer (Windows/Linux Kernel Driver),Senior C++ Developer,Nakivo,Senior,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,2,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"C++, System Architecture",Hồ Chí Minh
itviec:0444,itviec,https://itviec.com/it-jobs/middle-flutter-developer-mobile-app-nam-viet-jsc-0444,Middle Flutter Developer – Mobile App,Middle Flutter Developer – Mobile App,Nam Viet JSC,Middle,Hà Nội,At office,Sign in to view salary,,,,,False,3,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Flutter, Android, Swift",Hà Nội
itviec:0406,itviec,https://itviec.com/it-jobs/cvcc-quan-tri-dich-vu-cntt-itsm-itil-cobit-ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank-0406,"CVCC Quản trị dịch vụ CNTT (ITSM, ITIL, COBIT)",CVCC Quản trị dịch vụ CNTT,NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK),Không rõ,Hà Nội,At office,Sign in to view salary,,,,,False,5,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"ITIL Foundation, Incident Response, Project Management, Governance, Risk & Compliance, Change Management",Hà Nội
itviec:0753,itviec,https://itviec.com/it-jobs/senior-java-fullstack-developer-capgemini-vietnam-0753,Senior Java Fullstack Developer,Senior Java Fullstack Developer,Capgemini Vietnam,Senior,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,4,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Java, Spring, Cloud, AWS",Hồ Chí Minh
itviec:0543,itviec,https://itviec.com/it-jobs/system-engineer-server-storage-san-shinhan-ds-0543,System Engineer (Server/Storage/SAN),System Engineer,SHINHAN DS,Không rõ,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Linux, Hardware Troubleshooting, VMware, Bash Shell, System Admin, Python",Hồ Chí Minh
itviec:2026,itviec,https://itviec.com/it-jobs/full-stack-developer-simpson-strong-tie-vietnam-2026,Full-stack Developer,Full-stack Developer,Simpson Strong-Tie Vietnam,Không rõ,Hồ Chí Minh,Hybrid,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Fullstack, AI, TypeScript, React, .NET, Java",Hồ Chí Minh
itviec:2055,itviec,https://itviec.com/it-jobs/java-developer-middle-senior-savis-vietnam-2055,Java Developer (Middle - Senior),Java Developer,SAVIS Vietnam,Senior,Hà Nội,At office,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Java, Spring, Web API, Kafka, Redis, English",Hà Nội
itviec:0332,itviec,https://itviec.com/it-jobs/software-engineer-java-zalopay-0332,Software Engineer (Java),Software Engineer,Zalopay,Không rõ,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Design Systems, MySQL, Algorithms, System Architecture, Kafka, Java",Hồ Chí Minh
itviec:3005,itviec,https://itviec.com/it-jobs/principal-java-engineer-nab-innovation-centre-vietnam-3005,Principal Java Engineer,Principal Java Engineer,NAB Innovation Centre Vietnam,Principal/Architect,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,5,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Java, Microservices, Spring, AWS, English",Hồ Chí Minh
itviec:2238,itviec,https://itviec.com/it-jobs/technical-leader-firegroup-2238,Technical Leader,Technical Leader,FireGroup,Lead,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,2,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Software Architecture, Product Management",Hồ Chí Minh
itviec:2629,itviec,https://itviec.com/it-jobs/senior-principal-software-engineer-ruby-on-rails-ai-money-forward-vietnam-co-ltd-2629,"Senior/Principal Software Engineer (Ruby on Rails, AI)",Senior/Principal Software Engineer,"MONEY FORWARD VIETNAM CO.,LTD",Principal/Architect,Hồ Chí Minh,Hybrid,Sign in to view salary,,,,,False,5,1 hour ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Ruby, Kafka, AI, Kotlin, Java","Hồ Chí Minh, Hà Nội"
itviec:0333,itviec,https://itviec.com/it-jobs/junior-business-analyst-fluent-english-wilmar-clv-cambodia-laos-vietnam-0333,Junior Business Analyst (Fluent English),Junior Business Analyst,Wilmar CLV (Cambodia Laos Vietnam),Junior,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,3,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Business Analysis, SQL, English",Hồ Chí Minh
itviec:4501,itviec,https://itviec.com/it-jobs/senior-middle-machine-learning-engineer-m_service-momo-4501,Senior/Middle Machine Learning Engineer,Senior/Middle Machine Learning Engineer,M_Service (MoMo),Senior,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,5,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Machine Learning, ETL, Big Data, AI, MLOps",Hồ Chí Minh
itviec:3923,itviec,https://itviec.com/it-jobs/data-govermance-middle-senior-quan-tri-du-lieu-ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank-3923,"Data Govermance (Middle, Senior)/Quản trị Dữ liệu",Data Govermance /Quản trị Dữ liệu,NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK),Senior,Hà Nội,At office,Sign in to view salary,,,,,False,2,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"IT Governance, Data Quality Tools",Hà Nội
itviec:3627,itviec,https://itviec.com/it-jobs/backend-engineer-parcel-perform-3627,Backend Engineer,Backend Engineer,Parcel Perform,Không rõ,Hồ Chí Minh,Hybrid,Sign in to view salary,,,,,False,5,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Python, English, AWS, Scala, Django",Hồ Chí Minh
itviec:4153,itviec,https://itviec.com/it-jobs/senior-techlead-net-developer-c-oop-sql-rikkeisoft-4153,"Senior/Techlead .NET Developer (C#, OOP, SQL)",Senior/Techlead .NET Developer,RIKKEISOFT,Senior,Hà Nội,At office,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,".NET, REST API, Oracle, SQL, OOP, C#",Hà Nội
itviec:5224,itviec,https://itviec.com/it-jobs/sr-net-backend-developer-asp-net-c-sql-reactjs-grapecity-5224,"Sr .NET Backend Developer (ASP.NET, C#, SQL, ReactJS)",Sr .NET Backend Developer,GrapeCity,Senior,Hà Nội,At office,Sign in to view salary,,,,,False,5,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,".NET, Vue.js, React, C#, SQL",Hà Nội
itviec:0106,itviec,https://itviec.com/it-jobs/principal-software-engineer-llm-agents-gradion-0106,Principal Software Engineer (LLM Agents),Principal Software Engineer,Gradion,Principal/Architect,Hồ Chí Minh,Hybrid,Sign in to view salary,,,,,False,5,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"AI, RAG, LLM, System Architecture, Python","Hồ Chí Minh, Đà Nẵng"
itviec:3506,itviec,https://itviec.com/it-jobs/lead-backend-engineer-java-itviec-recruitment-consulting-3506,Lead Backend Engineer (Java),Lead Backend Engineer,ITviec Recruitment Consulting,Lead,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,5,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Java, GCP, Azure, AWS, English",Hồ Chí Minh
itviec:3731,itviec,https://itviec.com/it-jobs/senior-software-engineer-ai-nab-innovation-centre-vietnam-3731,Senior Software Engineer (AI),Senior Software Engineer,NAB Innovation Centre Vietnam,Senior,Hồ Chí Minh,Hybrid,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"AI, Generative AI, Agentic AI, DevOps, Fullstack, Software Architecture","Hồ Chí Minh, Hà Nội"
itviec:0112,itviec,https://itviec.com/it-jobs/senior-qa-engineer-japanese-n2-andpad-vietnam-co-ltd-0112,Senior QA Engineer (Japanese N2+),Senior QA Engineer,"ANDPAD VietNam Co., Ltd",Senior,Hồ Chí Minh,Hybrid,Sign in to view salary,,,,,False,4,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"QA/QC, Agile/Scrum, Japanese, English","Hồ Chí Minh, Hà Nội"
itviec:1411,itviec,https://itviec.com/it-jobs/senior-it-risks-management-specialist-mb-bank-1411,Senior IT Risks Management Specialist,Senior IT Risks Management Specialist,MB Bank,Senior,Hà Nội,At office,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Risk Management, Power BI, Tableau, Data Analyst, SQL, Python",Hà Nội
itviec:4859,itviec,https://itviec.com/it-jobs/pho-phong-quan-tri-kien-truc-cong-nghe-phu-trach-kien-pvcombank-4859,"Data Manager-Leadership,Solution Architecture,AI,Cloud","Data Manager-Leadership,Solution Architecture,AI,Cloud",PVcomBank,Manager,Hà Nội,At office,Sign in to view salary,,,,,False,6,5 hours ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Software Architecture, Leadership, AI, Data Warehouse, Cloud, Solution Architecture",Hà Nội
itviec:3420,itviec,https://itviec.com/it-jobs/java-leader-capgemini-vietnam-3420,Java Leader,Java Leader,Capgemini Vietnam,Lead,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,4,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Java, Spring, Cloud, AWS",Hồ Chí Minh
itviec:3511,itviec,https://itviec.com/it-jobs/cv-cvcc-phat-trien-he-thong-quan-tri-tai-chinh-k-cntt-pvcombank-3511,CV/CVCC Phát triển hệ thống Quản trị tài chính - K.CNTT,CV/CVCC Phát triển hệ thống Quản trị tài chính - K.CNTT,PVcomBank,Không rõ,Hà Nội,At office,Sign in to view salary,,,,,False,5,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"SQL, Data Analyst, Business Analysis, Business Intelligence, Agile/Scrum",Hà Nội
itviec:2142,itviec,https://itviec.com/it-jobs/hardware-engineer-hardware-design-arm-embedded-iritech-vietnam-2142,"Hardware Engineer (Hardware Design, ARM, Embedded)",Hardware Engineer,IriTech Vietnam,Không rõ,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Hardware Design, English, Hardware Troubleshooting, Firmware, Embedded, ARM Cortex",Hồ Chí Minh
itviec:4753,itviec,https://itviec.com/it-jobs/software-engineer-c-c-java-linux-android-iritech-vietnam-4753,"Software Engineer ( C/C++/Java, Linux/ Android)",Software Engineer,IriTech Vietnam,Không rõ,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"C++, Linux, Java, Git, C language, Android",Hồ Chí Minh
itviec:4844,itviec,https://itviec.com/it-jobs/ai-cloud-fullstack-developer-java-node-aws-angular-hitachi-digital-services-4844,AI Cloud FullStack Developer (Java/ Node/ AWS/Angular),AI Cloud FullStack Developer,Hitachi Digital Services,Không rõ,Hồ Chí Minh,Hybrid,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"AWS, JavaScript, Java, Cloud, AI, English","Hồ Chí Minh, Hà Nội, Đà Nẵng"
itviec:4000,itviec,https://itviec.com/it-jobs/ky-su-it-tieng-nhat-java-net-other-dxc-vietnam-4000,"Senior Software Engineer (Java, C, Japanese)",Senior Software Engineer,DXC Vietnam,Senior,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,5,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Java, Japanese IT Communication, Japanese, .NET, C language",Hồ Chí Minh
itviec:0021,itviec,https://itviec.com/it-jobs/senior-uix-designer-softflex-llc-co-ltd-0021,Senior UIX Designer,Senior UIX Designer,"SOFTFLEX LLC CO.,LTD",Senior,Hà Nội,At office,Sign in to view salary,,,,,False,5,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"UI/UX, English, User flows, Design Systems, Market research",Hà Nội
itviec:5002,itviec,https://itviec.com/it-jobs/chief-of-cloud-aws-microsoft-azure-google-cloud-galaxy-holdings-5002,"Chief of Cloud (AWS, Microsoft Azure, Google Cloud)",Chief of Cloud,GALAXY HOLDINGS,Không rõ,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"AWS, AWS CloudFormation, Cloud Migration Consulting, Microsoft Azure SQL Database, GCP, Cloud Security",Hồ Chí Minh
itviec:5616,itviec,https://itviec.com/it-jobs/ui-ux-designer-incepit-5616,UI/UX Designer,UI/UX Designer,IncepIT,Không rõ,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,3,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Design, Games, UI/UX",Hồ Chí Minh
itviec:1434,itviec,https://itviec.com/it-jobs/backend-technical-lead-java-spring-cong-ty-co-phan-chung-khoan-xuan-thien-1434,Backend Technical Lead (Java/Spring),Backend Technical Lead,Công ty Cổ phần Chứng khoán Xuân Thiện,Lead,Hà Nội,At office,Sign in to view salary,,,,,False,6,2 days ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Java, Spring, Team Management, Software Architecture, Oracle, AWS",Hà Nội
itviec:4550,itviec,https://itviec.com/it-jobs/software-developer-java-c-net-japanese-n3-usol-vietnam-4550,"Software Developer (Java, C#, .NET) - Japanese N3+",Software Developer - Japanese N3+,Usol Vietnam,Không rõ,Hà Nội,At office,Sign in to view salary,,,,,False,6,2 days ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Java, Git, SQL, Japanese, .NET, C#",Hà Nội
itviec:2928,itviec,https://itviec.com/it-jobs/devsecops-middle-senior-savis-vietnam-2928,"DevsecOps (Middle, Senior)",DevsecOps,SAVIS Vietnam,Senior,Hà Nội,At office,Sign in to view salary,,,,,False,5,2 days ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"DevSecOps, AWS, GitHub Actions, CI/CD, Team Management",Hà Nội
itviec:1131,itviec,https://itviec.com/it-jobs/senior-software-engineer-java-j2ee-sql-tpisoftware-co-ltd-1131,"Senior Software Engineer (Java, J2EE, SQL)",Senior Software Engineer,"TPIsoftware Co., Ltd",Senior,Hồ Chí Minh,At office,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Java, SQL, English, AWS, J2EE, Agile/Scrum",Hồ Chí Minh
itviec:1950,itviec,https://itviec.com/it-jobs/senior-fullstack-developer-nodejs-reactjs-softflex-llc-co-ltd-1950,Senior FullStack Developer (NodeJS/ReactJS),Senior FullStack Developer,"SOFTFLEX LLC CO.,LTD",Senior,Hà Nội,At office,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Node.js, Redis, English, Microservices, Kafka, PostgreSQL",Hà Nội
itviec:4243,itviec,https://itviec.com/it-jobs/sr-mid-corporate-it-engineer-it-support-it-helpdesk-money-forward-vietnam-co-ltd-4243,Sr/Mid Corporate IT Engineer (IT Support / IT Helpdesk),Sr/Mid Corporate IT Engineer,"MONEY FORWARD VIETNAM CO.,LTD",Senior,Hà Nội,Hybrid,Sign in to view salary,,,,,False,6,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"IT Support, System Admin, Networking, English, Linux, Windows",Hà Nội
itviec:1723,itviec,https://itviec.com/it-jobs/product-manager-product-director-one-mount-group-1723,Product Manager / Product Director,Product Manager / Product Director,One Mount Group,Head/Director,Hà Nội,At office,Sign in to view salary,,,,,False,5,1 day ago,2026-09-08T06:38:48+00:00,2026-09-09T07:09:37+00:00,"Product Management, Leadership, Stakeholder management, REST API, Agile/Scrum",Hà Nội
